row,target_class,id_hash,before_class,before_group_no,after_class,after_group_no,target_group_no,target_available,status,message
68,PH_TT_10,49e67eb410,PH_TT_13,202606_S2_2_10_1900_35_22,PH_TT_10,202606_S2_2_10_1900_35_27,,True,MOVED_OK,PH_TT_13->PH_TT_10
